parcelid,prob.1,prob.2
10935221,0.0298959732222177,0.0212903397946238
11647547,0.0671380627237988,0.0561291993011035
11427630,0.0203256037148165,0.0391720957999555
11669437,0.0440213662472743,0.0367889461286874
14702519,0.00629286930417179,0.0136749263550506
12331505,0.0312235213699427,0.028384203004764
14339416,0.00836523342518465,0.0208072539126105
14675646,0.00792476234880879,0.0215125185865321
12179518,0.0393783727674172,0.0498768265933324
10902421,0.0379059276124542,0.0467343319153715
11899256,0.0111149119264052,0.0330704208921946
14134830,0.0108303863127331,0.0185650678533999
11910050,0.0824031869137448,0.065011936338172
13035183,0.0129645401421301,0.0249498932834501
14602198,0.00761707902460594,0.013076416414267
14628997,0.00721104068496701,0.00938855038011996
12106173,0.0393908426416837,0.0338318456516854
12068681,0.0166198400341628,0.0308198340409865
14702809,0.0066971204003518,0.00927420546767318
13079881,0.00759221922766309,0.0182863393652458
14195015,0.00684119562184313,0.0127765811525822
12939309,0.0190705696971277,0.0396794439205466
14718792,0.00484950067688875,0.0162199608166296
11705248,0.092416922216984,0.0836367520827282
11302537,0.0056061424536977,0.020775950724844
14686396,0.00776310117312519,0.0130056407276443
12554729,0.0484358636118318,0.0534908364339223
14669072,0.00651048863804725,0.0126672424803311
11297856,0.00455580195102229,0.0272700336258583
14252436,0.0178258075106831,0.0380303311705444
14137164,0.0154235430012277,0.0667276550330772
17127700,0.0110902763181339,0.0628359538725463
12719230,0.00580181800986893,0.0156515773547901
14086756,0.0264102167691843,0.0478687648685353
12099269,0.0145143978950801,0.0472323099218229
11030816,0.0208256051662996,0.0346884201168137
17073030,0.0292929414111723,0.048276332086754
11664561,0.0393633435212552,0.0437507949498587
12883621,0.0283997505531394,0.0467766326743709
11063181,0.0583095973355344,0.0289946591975346
14601642,0.00514546030919941,0.0150744460933351
11820212,0.0376564694493566,0.16757089606136
14349533,0.0103768760247629,0.0152694743810232
11617311,0.0300403391919413,0.0175474585705217
11453312,0.0254573526127038,0.0341269802459401
12606548,0.00904456422089062,0.0177505438442936
11620570,0.0398929030577671,0.0191301126179037
11276004,0.00789636514003002,0.0261093982292839
12612234,0.016876228819646,0.0402908926646205
12778255,0.0128491352974232,0.0343507673969041
11117203,0.0668730329271421,0.0261032377259387
11578208,0.0209282125496813,0.028658024047301
14110321,0.00996457876254908,0.0317764237032997
17186598,0.0175693277432292,0.0653229634926379
11027014,0.0151546975556017,0.0692849065738673
14274632,0.0227464914771385,0.0336680850299587
17139647,0.0247296050739998,0.0421643167110127
14460332,0.0125379638793609,0.0198191387844516
11761586,0.0417824340777592,0.0607212746376375
13099543,0.00971753740718312,0.0370576189755991
17154775,0.0401368052640017,0.0529210819920303
17155677,0.0140049342418357,0.0390112269998926
11921972,0.0423761053460576,0.0708626834615702
11601195,0.0418925266930807,0.0425646196834246
11208357,0.00817719890332385,0.0360511879277785
11844530,0.0402978551879187,0.0643743954073228
12580808,0.0370892274061812,0.0756939982829712
17056070,0.033565024842442,0.0409139876003693
12584884,0.00866361421275168,0.0468536028232852
11582303,0.0240603228475339,0.0276930024070535
10849939,0.100881687813218,0.0335965721493763
12198783,0.0490412157324672,0.169517367751126
14625317,0.00719966369443578,0.0274766058161008
11950812,0.060164540477269,0.0643226818464028
11122705,0.0118577051402791,0.0192789568246231
12043605,0.0568759160095195,0.024623027974312
13037500,0.0104503867504346,0.0256775642275339
12101727,0.0309166682476718,0.044334115819423
13995998,0.00874606588446349,0.0156451670454999
13995322,0.0186162120222157,0.0270468672039764
12744946,0.00874320140965754,0.0178901238229419
12246837,0.0196983044921942,0.0447679276404461
12366873,0.0253160207253515,0.0477917092120751
11755026,0.199456234520151,0.0262402229147291
12838481,0.0533226847197485,0.0284182700275551
14730313,0.00875115466899558,0.0167994253182177
11153220,0.0141085755947462,0.0274385350827587
12187738,0.0543567045621639,0.0820233725666063
11417209,0.0395730908610914,0.0618829246387121
12241808,0.0312461590866151,0.0730516529110302
11125105,0.00837966498349582,0.0276248335518843
12406628,0.00742434445767728,0.0161684015482325
17123881,0.0145981436095861,0.0260623970600951
14268554,0.0186214112411496,0.0296891333148228
17089968,0.016432217695565,0.0328727589881096
12451485,0.033181127713535,0.0421100889354962
12930269,0.0175184595032664,0.0364244942501223
12498583,0.0471062012423199,0.0561957192044183
11057990,0.0110806397042847,0.0264855537129522
11548715,0.0736730733232395,0.038419749755209
12541023,0.0325005273295455,0.0799448339553481
12039008,0.0365032545225501,0.122126996790332
17095733,0.0092875791907657,0.0258082977227832
12641150,0.0295851681681807,0.0309189856808515
11814385,0.019786556302865,0.0780685886976178
11646982,0.312585980541735,0.0286575469301011
14367307,0.0118106476057303,0.0177093857295412
14044683,0.0208415524211651,0.0461091614009897
11207357,0.0063620803820114,0.0174399099104916
10903806,0.0303290375553804,0.0549937444277634
14236799,0.016291060459681,0.0324197353555158
12995655,0.0100826004495723,0.0236929909456054
11222452,0.0179534233864867,0.0848944424209899
10897851,0.0141136322197497,0.0242437376994573
11058826,0.0177614993999657,0.0278997397580162
12071455,0.0489608618604276,0.0293377271822017
11218336,0.0201214051822303,0.10055705073957
11725929,0.0433658509902808,0.0352849850763259
11305262,0.00526950319307075,0.0195274548585275
11579985,0.0874697822829775,0.115218108062964
11275812,0.00764212230071017,0.0244254439392303
12473260,0.0125166697109366,0.0323325562596135
14302478,0.015998481551504,0.0232385946397117
10794045,0.0136143900433375,0.0203089752135262
12651738,0.033737400466562,0.105572020483477
14673003,0.0102841669490043,0.0147147270856823
12039296,0.00943734975134308,0.0179022489655126
10853381,0.0552680848783637,0.0309748001994791
11142390,0.0204883238353191,0.0389189879750558
11841170,0.0113713638247152,0.0304068875328624
11183575,0.00954295470169697,0.0372458435441845
11124419,0.0118005942380675,0.0252908186396223
11461518,0.0332628920776192,0.0407805184833354
11478370,0.0083637118283135,0.0114526896924818
11122414,0.0145365812418453,0.0238925492310416
17238411,0.0199788839144373,0.10283407812037
11864912,0.0222453390895404,0.0531773919187255
12562082,0.0123091636118203,0.0163573337045099
13957202,0.0155632019130772,0.0334927910300782
11022072,0.0212829858002839,0.0487953579316009
11091026,0.0191004908518535,0.0290450404424781
10859722,0.0271148160978485,0.0597311575929688
17076396,0.0546841406522771,0.030828466241665
13923803,0.0198977653095164,0.0371371747857221
11005992,0.0167285918593396,0.040475515413352
12522763,0.0304732826392205,0.0648912997653046
12411434,0.0101499555694916,0.0495355488190772
12045324,0.0152197482234791,0.0297789544563765
17267401,0.0141265823175964,0.028074402723013
11253267,0.028675312371343,0.189300363487018
14443702,0.00824154643086933,0.0157167721999207
10912456,0.0104990576536718,0.0213866498574646
12133062,0.0308034092979882,0.0414041477552938
11148360,0.0132745030395883,0.0225009654035614
11307015,0.00918030707607833,0.0349625454601599
14601263,0.00577613515085543,0.0187792437386563
14114237,0.0130755328871612,0.0146283189671408
11615555,0.0145537086013211,0.0188994640657722
12529558,0.0191702698187366,0.0381308927967615
10964701,0.0101653069322735,0.0292181325856733
11978011,0.0313111083520551,0.035144803534806
17204247,0.00748984781914266,0.0228975685936331
13012869,0.0169565094180073,0.0371696686594774
13887042,0.00901644816158504,0.0212552100410267
11784897,0.0324277076426593,0.0209039016418108
12150303,0.0128069586901941,0.0303410320836221
17282245,0.0117176801888603,0.0611247722281811
14625601,0.00812918871366599,0.0267441505026472
17153115,0.075664515247613,0.0203377606947847
14439206,0.00976799371380942,0.0234919585647402
14343770,0.00813142666896643,0.0178539853699113
11617302,0.0166267616499704,0.0235561288812954
14266154,0.0105757428483247,0.0187677489408705
17250776,0.00964423406689627,0.0294061820692414
11703119,0.080262692960711,0.0492702912197653
12129180,0.0341186000638481,0.0435947193700345
14438648,0.0265179961189564,0.0339434607700998
10941753,0.037970575738329,0.0421955252186243
12011504,0.0198227089639271,0.0172267265499559
12308176,0.0620590004169028,0.0507991296136689
11187127,0.00634072797865343,0.0199539202458459
12851524,0.0157415320698404,0.0335028621576673
17205832,0.0111732501003976,0.0243824594185011
17261846,0.0124218704141361,0.0550212733449375
11256235,0.0240537650434822,0.115008861953288
12697791,0.0203873253317594,0.0499721156650648
12080240,0.0289800194536081,0.0910111892293807
13931409,0.0146193606603108,0.0355985191488443
11620472,0.0272461069074019,0.0203489952213109
12443163,0.0332808069989004,0.0441606076266326
11234402,0.00921384463089379,0.0289017575406312
12026186,0.0258092564024903,0.0405661930885803
14135718,0.017176720640069,0.0369700304015803
12501127,0.0403613483196446,0.0480322481475224
10902081,0.0262976020268475,0.0371556755147698
14350502,0.011385100403336,0.0194274312289899
12198252,0.0578811647380708,0.0725769207423931
17234713,0.0258160823590575,0.0533947049457928
11661872,0.0670981643893287,0.0567018149084807
14611736,0.0406677172725416,0.029291138512337
10961646,0.0158209438150621,0.0348980384352933
14683691,0.00611643769157727,0.0112442702807339
12453828,0.0284516937142729,0.0484513403642058
11058501,0.0234130751820949,0.0378889732115831
11888419,0.0117367491621393,0.021673159812896
14505544,0.00650446418057001,0.0191057480589119
11643071,0.0275977983363567,0.0247932472045574
12867014,0.00456238659494477,0.0771898541642787
14503478,0.00984109538751187,0.0212870868265332
10919251,0.0233108274115735,0.0305186569679564
14042990,0.0186503860888216,0.0235434488866783
14026631,0.0161923797406124,0.0428787142836729
12422102,0.022487668825097,0.049600093201943
12275703,0.00952100700257126,0.0148769184709203
12769356,0.0126682413445632,0.024916782613883
17070223,0.0246799778830464,0.0535186355046627
11490146,0.0104760313189183,0.018031253030921
11462660,0.0305277060743563,0.0537648564946401
12206682,0.0331498373278681,0.0572459348578887
11889072,0.0358067205646608,0.0331935564021181
14643268,0.00762653807284432,0.0106989928685092
11261067,0.00853187190390947,0.0362563490869087
12523606,0.0237922295827746,0.0362731412512717
12244016,0.02397920083403,0.0491493415225922
12779269,0.0361040814599343,0.0825394682872026
13853277,0.010752204082736,0.0415136284468916
17226204,0.0195716942929383,0.0241223060706942
11495129,0.0207944520960935,0.0203018714594304
11524564,0.0258883927697079,0.0183087596905308
14390960,0.00642107469802726,0.0217156015457356
14489238,0.00619241893997263,0.0277535776291951
11072928,0.0191730526066944,0.0311938780607704
17186523,0.00880696434390594,0.0343613585668881
11165021,0.013848690306315,0.024255689166651
11154806,0.0116310981642079,0.0265404995423786
17054607,0.0390664897467719,0.0503250333332063
12560790,0.0155699999412203,0.0175435614135004
11183236,0.010417731768981,0.0403109648739592
11952370,0.0312620967866434,0.0184236224836777
13865460,0.011398783789179,0.0160608452528361
11780579,0.0359808739995554,0.0238212197575736
11968114,0.0275027584923624,0.0409500352765536
11166476,0.00875199736886626,0.0127403442929071
13861377,0.00870833966324522,0.0217985017601984
11284887,0.0171067588667407,0.0538259150572734
17153122,0.037250163649008,0.021674429381387
14703531,0.00667991083667206,0.0184753247727518
17119845,0.0152140035737351,0.0318541978956127
14126607,0.0131837267600056,0.049392525341719
12028521,0.0479578890132134,0.0309041269447769
14336282,0.018042314038415,0.0263269395744811
10744706,0.014527234024557,0.0198380163951773
17111697,0.017175915280067,0.0393062641210263
17271987,0.00816758941639314,0.0267702655053821
11988262,0.0624125402969626,0.12733728673601
14208796,0.0110218220723638,0.0197876940068132
14379808,0.00966331072209926,0.0143029858996261
14054921,0.0154816261210879,0.0269846617781215
12465648,0.0140983432769983,0.034629112991252
12526677,0.00919004158216953,0.00849672686941794
11758024,0.0109469621078264,0.0188256435349708
14011652,0.121419193754503,0.102043934397792
14464986,0.0116748277575076,0.0154538813360512
12265992,0.0252023530438142,0.05637036089032
12594934,0.0554576373137768,0.0691669908194833
13876785,0.0811961412837373,0.0312479938350723
11153642,0.011484451003813,0.0203204266625951
11940003,0.0671183055942428,0.0636589981264885
12148946,0.0151424310976318,0.0477048206361064
10971072,0.0135770450278611,0.0377580309419178
17083567,0.0147637687900269,0.0273395848965619
14506612,0.0100898685056394,0.0223853458152531
14669069,0.00710457565618131,0.0126917176539787
17092721,0.00782556896155691,0.022606520072102
10925310,0.0300557798047876,0.0406445717495179
12057069,0.0173947541017675,0.06873404885338
12683180,0.0208848882856933,0.0237600280761223
11044918,0.0194251710783916,0.0398708360124311
14405572,0.0109803969503468,0.0259660124714243
14181144,0.00724591443590264,0.0136781606686627
10863746,0.0371028507790387,0.0327040933501333
12486864,0.0274384556286307,0.0350474408800925
14747300,0.00538078698791838,0.0139987813669334
10834306,0.0232828742043276,0.0488760848658541
11703170,0.0530785844688081,0.0616239015656616
12544323,0.0673650929319414,0.0449976695185818
12949961,0.0113090271324925,0.0306375665104505
11605250,0.0408882036483191,0.0332848701441216
12216126,0.0836993191728291,0.109500633718396
12018148,0.020505893760999,0.0204873973181785
17114883,0.0122957443302754,0.0339485781055573
11105253,0.05576306823317,0.0259543442982902
10915673,0.0331957562878647,0.0343496023081967
17187681,0.0137935759991268,0.0242558174321751
12303177,0.0429042859058233,0.0473251250221308
12028005,0.016933870274046,0.025618175730244
11225960,0.0253972873671009,0.15680499568026
10869230,0.0293447348533924,0.0459764408285671
13857602,0.011996352099412,0.0339432787118243
12831558,0.0105462773366073,0.0263811403754177
17249703,0.00891529461760814,0.0262176701789543
12925299,0.047757675746487,0.0252432849163777
10904609,0.114952544985468,0.0324258228354635
11199525,0.00985847765688231,0.0256114538041496
12463578,0.0387703482785241,0.0353989567011492
10719638,0.0233491921461325,0.0466201693520717
12296893,0.029098285453712,0.0394680000058721
11594215,0.0420899040890899,0.0424459930685429
17103792,0.1179155100968,0.143674445659511
14094373,0.0197666950594904,0.0246106560844093
11201650,0.0215986709305897,0.051935477856129
12465880,0.0268290236656897,0.0469327514790524
13991281,0.0096815972556932,0.035768119067804
12405204,0.00706595614874614,0.0289845138726073
17153186,0.0786527843217855,0.0204356827971586
14080896,0.012500656944696,0.0173946482558196
12119068,0.0241286321436962,0.086959397579075
11086845,0.0242565243805437,0.0622239220257275
11521873,0.0886984394682684,0.0283826509514195
14638249,0.0060449029366377,0.00968784699812244
12269383,0.0516099403322289,0.187449845084833
12535035,0.0153049991952295,0.0320400454164376
13997331,0.0211723302833502,0.0346912523369433
14249626,0.0212444593845173,0.0221766372296704
11184035,0.00719959144004069,0.0265438324821095
14612305,0.00985646610073375,0.024370871609096
17127690,0.0111745682760454,0.0609396784349137
12868653,0.00494412502194014,0.0139533438905087
12546509,0.021991651399393,0.0209987230089574
11297805,0.0115540137721954,0.0476626435704164
10719230,0.0256276999340297,0.0322060652690862
14664701,0.00738471420568702,0.0131161016856976
11128705,0.0143483058781129,0.0378955171780978
10780706,0.0232646223675919,0.0344239990869538
17105766,0.0253284320275518,0.0176622463889682
11697957,0.0438675898217701,0.0543125795624453
11205019,0.00965760454403006,0.0279484234524816
12125732,0.0834694268099367,0.0277221074819451
12398115,0.0219225008935742,0.0600226742185833
12262654,0.0339486040100964,0.0679300728833707
12601453,0.0101198658973121,0.0519230714888287
14606810,0.00682790280142343,0.0175120771755008
10872255,0.0212362490485445,0.0787057129851193
12737108,0.0104136972233621,0.0160602320014273
13981435,0.0234782826135613,0.0269586449848583
13857184,0.0410996716957182,0.0514250682305959
13875885,0.0159387202663606,0.051822566222663
12452209,0.0241318432270712,0.0315249506236998
17199003,0.00826558213850144,0.0329513712569036
12136604,0.0263194520349392,0.0409411742180058
14612143,0.00758162154760432,0.0181140203090838
14236540,0.0139133898000537,0.0301272722847655
12664462,0.023944936548523,0.0350090807923537
14657526,0.0334568997351301,0.0607256206649433
12431769,0.0352813538578222,0.0877058532005618
10736890,0.209693570225424,0.620045604021732
14139328,0.0143623244153652,0.0530976069314451
14095800,0.015828841303266,0.0289777926183511
11291522,0.0145691372802126,0.144722348700396
13077157,0.0101987108854334,0.0295582912801866
12694911,0.0119211183717701,0.0278035074416633
11892661,0.0316458906605513,0.0324552567931613
13050753,0.013895921409838,0.0331161663660689
14480362,0.197173872140419,0.338963708704459
14063478,0.00888449982194111,0.0160211946813203
11951725,0.0763603110955554,0.0913662813205505
11115650,0.0072725763411122,0.0173988710107327
12092471,0.172552356096712,0.223461019753639
17060297,0.0416443729685346,0.0560810013604072
14410511,0.00649138817478069,0.0182361527776194
14243390,0.0133231835161677,0.0174253564319236
17156233,0.00927876570838095,0.0357419261558824
17268428,0.0591390126835018,0.0515006002823695
12934364,0.00968352906643451,0.0258680619678826
10797897,0.0183967345461391,0.0236451564443469
11897608,0.00825873829986175,0.0286856308168714
11643551,0.0185560786944797,0.020052181243043
11084784,0.0190219132634213,0.0295881907978878
10839143,0.0268243920044601,0.0360476356192786
12027227,0.0244480597203137,0.0192848337141836
17295537,0.0249990417620932,0.0183736905460588
11238538,0.0090007173849924,0.024602643949999
12992224,0.0195028061214746,0.0417599840105235
12120518,0.0641559902553029,0.0808473915760951
17152507,0.0473963590485922,0.0222954587916563
13836181,0.0351840883682765,0.0353055037696665
11868331,0.0159172487004634,0.0252062449497728
11319307,0.00857381995352201,0.016301866634006
11078399,0.0197664500727082,0.0303149305837555
17274547,0.0145557719655667,0.0362465232531912
12057104,0.0491703276764575,0.0931027885347575
12762209,0.018003882014904,0.024870957025619
14153510,0.0124456527899652,0.0249830610143555
14650937,0.0428253989248277,0.0492087055874105
12805025,0.0275743437799197,0.0696421003510539
10744259,0.033289144379798,0.066790905384814
14717957,0.00533603309097182,0.015032329175949
14293389,0.0106057477451296,0.0189359958369616
12070001,0.0944745031351433,0.0314525863797337
11001903,0.0123394152582806,0.0276481077516372
10857206,0.014304296955363,0.0211342689832105
14458500,0.0145408282148278,0.00948445308599526
14479844,0.00571514627600164,0.0200057644847394
13841970,0.0411837598161233,0.0680298705145125
11124631,0.00854138398653391,0.0212447040416172
11923853,0.037606897763983,0.0449583718080846
14147933,0.0143886128462247,0.0465924747347787
14719356,0.011471928623205,0.0132424712631359
14011871,0.0211925023402249,0.0275759910208955
11525170,0.0268499000490385,0.0211775551379787
13069234,0.00885107201955371,0.0246190984881732
11654112,0.0649864373126615,0.0271658556875867
17156068,0.00884624053156463,0.0328079098955782
11189551,0.00901073294890073,0.0270947612480353
12194674,0.0500124751099114,0.0719119728052301
11561190,0.0338380781849256,0.0368657826738033
11003194,0.0416157888616212,0.151219894626894
14475201,0.00963599763013712,0.0252333708461195
12638433,0.0537662014588278,0.0291071386804116
13892335,0.234007548138181,0.100924196428461
12155184,0.0353156867107868,0.0592203122184511
14599035,0.00704498040462053,0.00767581945067979
14169258,0.0115596996806764,0.0412350226043446
11949243,0.0258126498079303,0.0893072406094055
17130833,0.0905535376272567,0.121446754599501
13077690,0.0121109402454399,0.0312333963319424
10812723,0.029510228777018,0.0307356733896159
12897593,0.00790404149134974,0.0252500362181607
12180152,0.0309025752671087,0.04558202665793
10940117,0.0134866765513798,0.0271121623828398
12647186,0.0463886573763441,0.0867396658037691
17173812,0.01320808743658,0.0292071939037182
14060542,0.0071240755465562,0.0131575861713545
12733464,0.0131600189063538,0.0245494674471553
11529455,0.0477077485145055,0.0267097002863843
14319872,0.0195286357898802,0.0351909667115512
13098457,0.00878322244835827,0.024192472779127
14480870,0.0148299093754068,0.0434491927621081
13085699,0.0137684197970716,0.024170651673817
12475643,0.026681728038888,0.0341473677008749
12524923,0.0365343795291651,0.0513527482012829
12058531,0.0637076382056029,0.103570564348395
12340571,0.0149322109741086,0.0325716132885745
14437827,0.0137230848861994,0.0166452464499571
17059248,0.0154704410217642,0.0322753409653739
11164589,0.0154691924505044,0.0341755963368493
14210537,0.0158502205182313,0.0282471587017866
17212433,0.0176705284529479,0.0322713424186545
17209749,0.0116536217020848,0.0234874492675207
11960355,0.0382365589519739,0.0497640258960969
12109035,0.0565361537049755,0.135808935699937
17136082,0.0170500519726547,0.0345399008338825
11049163,0.0156117887953913,0.0382603402980302
17084594,0.00921940742363132,0.0266125718267187
11942796,0.0393088554554955,0.0371453512450113
12663913,0.0294408169674918,0.0226211987423676
12682864,0.0228744206239028,0.0266422174908427
14084658,0.0095498692537176,0.017518558393454
12146110,0.0945558664719803,0.0216804581229308
11176426,0.014063491959966,0.0300113468391055
11915205,0.0623622582725605,0.0627800715236258
13012607,0.0214323157095786,0.0502338180135396
10880598,0.00994770680765561,0.0232980403223764
14613856,0.00600321461992645,0.0131195350456978
11422370,0.0361111780578121,0.0932150310786422
12684837,0.0660876530001799,0.0420943094557255
11134356,0.0184898702576932,0.021124494324843
11850023,0.0270580485235663,0.0438379242747546
12986777,0.0115927407983798,0.0514583972133737
11572367,0.031648800144014,0.0359845992095361
13039628,0.0166280410860071,0.0270818057698828
12494939,0.0220120637191562,0.0362007635461077
17094098,0.016144496752951,0.075545404798753
14625064,0.00459356875506134,0.0113236239540012
12027779,0.0227864078439722,0.0247465958512035
11790415,0.0795122296960878,0.10926705935142
14476128,0.00847883295682648,0.0202332381870704
12345369,0.0204624098874451,0.0652418321819429
11799171,0.0849189112554829,0.0952583112654689
11014760,0.0142356608887734,0.0495208935914732
10904212,0.0415752477819092,0.0277518092928112
13981788,0.0115309909196709,0.0199466453566323
13891681,0.0233529051975279,0.0262801802515476
14712717,0.00825540509201126,0.0225008126428969
11733097,0.0256031318489835,0.102231972764574
